"collection"	"year"	"title"	"author"	"journal"	"doi"
"SDIV"	2016	"Twenty-million-year relationship between mammalian diversity and primary productivity"	"Fritz, Susanne A., Eronen, Jussi T., Schnitzler, Jan, Hof, Christian, Janis, Christine M., Mulch, Andreas, Böhning-Gaese, Katrin and Graham, Catherine H."	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.1602145113"
"SDIV"	2016	"Managing invasive species in cities: A framework from Cape Town, South Africa"	"Gaertner, Mirijam, Larson, Brendon M. H., Irlich, Ulrike M., Holmes, Patricia M., Stafford, Louise, van Wilgen, Brian W. and Richardson, David M."	"Landscape and Urban Planning"	"10.1016/j.landurbplan.2016.03.010"
"SDIV"	2016	"Why do forest products become less available? A pan-tropical comparison of drivers of forest-resource degradation"	"Hermans-Neumann, K., Gerstner, K., Geijzendorffer, I. R., Herold, M., Seppelt, R. and Wunder, S."	"Environmental Research Letters"	"10.1088/1748-9326/11/12/125010"
"SDIV"	2016	"A global map of roadless areas and their conservation status"	"Ibisch, Pierre L., Hoffmann, Monika T., Kreft, Stefan, Pe’er, Guy, Kati, Vassiliki, Biber-Freudenberger, Lisa, DellaSala, Dominick A., Vale, Mariana M., Hobson, Peter R. and Selva, Nuria"	"Science"	"10.1126/science.aaf7166"
"SDIV"	2016	"Delineating probabilistic species pools in ecology and biogeography"	"Karger, Dirk Nikolaus, Cord, Anna F., Kessler, Michael, Kreft, Holger, Kühn, Ingolf, Pompe, Sven, Sandel, Brody, Sarmento Cabral, Juliano, Smith, Adam B., Svenning, Jens-Christian, Tuomisto, Hanna, Weigelt, Patrick and Wesche, Karsten"	"Global Ecology and Biogeography"	"10.1111/geb.12422"
"SDIV"	2016	"Origins of food crops connect countries worldwide"	"Khoury, Colin K., Achicanoy, Harold A., Bjorkman, Anne D., Navarro-Racines, Carlos, Guarino, Luigi, Flores-Palacios, Ximena, Engels, Johannes M. M., Wiersema, John H., Dempewolf, Hannes, Sotelo, Steven, Ramírez-Villegas, Julian, Castañeda-Álvarez, Nora P., Fowler, Cary, Jarvis, Andy, Rieseberg, Loren H. and Struik, Paul C."	"Proceedings of the Royal Society of London B: Biological Sciences"	"10.1098/rspb.2016.0792"
"SDIV"	2016	"The influence of balanced and imbalanced resource supply on biodiversity–functioning relationship across ecosystems"	"Lewandowska, Aleksandra M., Biermann, Antje, Borer, Elizabeth T., Cebrián-Piqueras, Miguel A., Declerck, Steven A. J., De Meester, Luc, Van Donk, Ellen, Gamfeldt, Lars, Gruner, Daniel S., Hagenah, Nicole, Harpole, W. Stanley, Kirkman, Kevin P., Klausmeier, Christopher A., Kleyer, Michael, Knops, Johannes M. H., Lemmens, Pieter, Lind, Eric M., Litchman, Elena, Mantilla-Contreras, Jasmin, Martens, Koen, Meier, Sandra, Minden, Vanessa, Moore, Joslin L., Venterink, Harry Olde, Seabloom, Eric W., Sommer, Ulrich, Striebel, Maren, Trenkamp, Anastasia, Trinogga, Juliane, Urabe, Jotaro, Vyverman, Wim, Van de Waal, Dedmer B., Widdicombe, Claire E. and Hillebrand, Helmut"	"Philosophical Transactions of the Royal Society of London B: Biological Sciences"	"10.1098/rstb.2015.0283"
"SDIV"	2016	"A landscape-based predictive approach for running water quality assessment: A Mediterranean case study"	"Manfrin, Alessandro, Bombi, Pierluigi, Traversetti, Lorenzo, Larsen, Stefano and Scalici, Massimiliano"	"Journal for Nature Conservation"	"10.1016/j.jnc.2016.01.002"
"SDIV"	2016	"The Forest, the Trees, and the Phylo-diversity Jungle"	"Mazel, Florent, Tucker, Caroline, Cadotte, Marc, Carvalho, Silvia, Davies, Jonathan, Fritz, Suzanne, Grenyer, Rich, Helmus, Matthew, Mooers, Arne, Pavoine, Sandrine, Purschke, Oliver, Rosauer, Dan and Winter, Marten"	"bioRxiv"	"10.1101/063461"
"SDIV"	2016	"Multidimensional biases, gaps and uncertainties in global plant occurrence information"	"Meyer, Carsten, Weigelt, Patrick and Kreft, Holger"	"Ecology Letters"	"10.1111/ele.12624"
"SDIV"	2016	"Plants capable of selfing are more likely to become naturalized"	"Razanajatovo, Mialy, Maurel, Noëlie, Dawson, Wayne, Essl, Franz, Kreft, Holger, Pergl, Jan, Pyšek, Petr, Weigelt, Patrick, Winter, Marten and van Kleunen, Mark"	"Nature Communications"	"10.1038/ncomms13313"
"SDIV"	2016	"Invasion debt - quantifying future biological invasions"	"Rouget, Mathieu, Robertson, Mark P., Wilson, John R. U., Hui, Cang, Essl, Franz, Renteria, Jorge L., Richardson, David M. and Kühn, Ingolf"	"Diversity and Distributions"	"10.1111/ddi.12408"
"SDIV"	2016	"A regionally informed abundance index for supporting integrative analyses across butterfly monitoring schemes"	"Schmucki, Reto, Pe'er, Guy, Roy, David B., Stefanescu, Constantí, Van Swaay, Chris A.M., Oliver, Tom H., Kuussaari, Mikko, Van Strien, Arco J., Ries, Leslie, Settele, Josef, Musche, Martin, Carnicer, Jofre, Schweiger, Oliver, Brereton, Tom M., Harpke, Alexander, Heliölä, Janne, Kühn, Elisabeth and Julliard, Romain"	"Journal of Applied Ecology"	"10.1111/1365-2664.12561"
"SDIV"	2016	"Does movement behaviour predict population densities? A test with 25 butterfly species"	"Schultz, Cheryl B., Pe'er, B. Guy, Damiani, Christine, Brown, Leone and Crone, Elizabeth E."	"Journal of Animal Ecology"	"10.1111/1365-2656.12609"
"SDIV"	2016	"Harmonizing Biodiversity Conservation and Productivity in the Context of Increasing Demands on Landscapes"	"Seppelt, Ralf, Beckmann, Michael, Ceauşu, Silvia, Cord, Anna F., Gerstner, Katharina, Gurevitch, Jessica, Kambach, Stephan, Klotz, Stefan, Mendenhall, Chase, Phillips, Helen R. P., Powell, Kristin, Verburg, Peter H., Verhagen, Willem, Winter, Marten and Newbold, Tim"	"BioScience"	"10.1093/biosci/biw004"
"SDIV"	2016	"Community dynamics under environmental change: How can next generation mechanistic models improve projections of species distributions?"	"Singer, Alexander, Johst, Karin, Banitz, Thomas, Fowler, Mike S., Groeneveld, Jürgen, Gutiérrez, Alvaro G., Hartig, Florian, Krug, Rainer M., Liess, Matthias, Matlack, Glenn, Meyer, Katrin M., Pe’er, Guy, Radchuk, Viktoriia, Voinopol-Sassu, Ana-Johanna and Travis, Justin M. J."	"Ecological Modelling"	"10.1016/j.ecolmodel.2015.11.007"
"SDIV"	2016	"Agroforestry Practices Promote Biodiversity and Natural Resource Diversity in Atlantic Nicaragua"	"Sistla, Seeta A., Roddy, Adam B., Williams, Nicholas E., Kramer, Daniel B., Stevens, Kara and Allison, Steven D."	"PLOS ONE"	"10.1371/journal.pone.0162529"
"SDIV"	2016	"Improving the forecast for biodiversity under climate change"	"Urban, M. C., Bocedi, G., Hendry, A. P., Mihoub, J.-B., Pe’er, G., Singer, A., Bridle, J. R., Crozier, L. G., De Meester, L., Godsoe, W., Gonzalez, A., Hellmann, J. J., Holt, R. D., Huth, A., Johst, K., Krug, C. B., Leadley, P. W., Palmer, S. C. F., Pantel, J. H., Schmitz, A., Zollner, P. A. and Travis, J. M. J."	"Science"	"10.1126/science.aad8466"
"SDIV"	2016	"Contributions of a global network of tree diversity experiments to sustainable forest plantations"	"Verheyen, K., Vanhellemont, M., Auge, H., Baeten, L., Baraloto, C., Barsoum, N., Bilodeau-Gauthier, S., Bruelheide, H., Castagneyrol, B., Godbold, D., Haase, J., Hector, A., Jactel, H., Koricheva, J., Loreau, M., Mereu, S., Messier, C., Muys, B., Nolet, P., Paquette, A., Parker, J., Perring, M., Ponette, Q., Potvin, C., Reich, P., Smith, A., Weih, M. and Scherer-Lorenzen, M."	"Ambio"	"10.1007/s13280-015-0685-1"
"SDIV"	2016	"Late Quaternary climate change shapes island biodiversity"	"Weigelt, P., Steinbauer, M. J., Cabral, J. S. and Kreft, H."	"Nature"	"10.1038/nature17443"
"SDIV"	2016	"The Evolutionary Legacy of Diversification Predicts Ecosystem Function"	"Yguel, B., Jactel, H., Pearse, I. S., Moen, D., Winter, M., Hortal, J., Helmus, M. R., Kuhn, I., Pavoine, S., Purschke, O., Weiher, E., Violle, C., Ozinga, W., Brandle, M., Bartish, I. and Prinzing, A."	"Am Nat"	"10.1086/687964"
"SDIV"	2016	"Benchmarking novel approaches for modelling species range dynamics"	"Zurell, D., Thuiller, W., Pagel, J., S Cabral, J., Munkemuller, T., Gravel, D., Dullinger, S., Normand, S., Schiffers, K. H., Moore, K. A. and Zimmermann, N. E."	"Global Change Biology"	"10.1111/gcb.13251"
"SDIV"	2017	"Synthesis Centers as Critical Research Infrastructure"	"Baron, Jill S, Specht, Alison, Garnier, Eric, Bishop, Pamela, Campbell, C Andrew, Davis, Frank W, Fady, Bruno, Field, Dawn, Gross, Louis J, Guru, Siddeswara M, Halpern, Benjamin S., Hampton, Stephanie E., Leavitt, Peter R., Meagher, Thomas R., Ometto, Jean, Parker, John N., Price, Richard, Rawson, Casey H., Rodrigo, Allen, Sheble, Laura A. and Winter, Marten"	"BioScience"	"10.1093/biosci/bix053"
"SDIV"	2017	"Oceanic island biogeography through the lens of the general dynamic model: assessment and prospect"	"Borregaard, Michael K., Amorim, Isabel R., Borges, Paulo A. V., Cabral, Juliano S., Fernández-Palacios, José M., Field, Richard, Heaney, Lawrence R., Kreft, Holger, Matthews, Thomas J., Olesen, Jens M., Price, Jonathan, Rigal, Francois, Steinbauer, Manuel J., Triantis, Konstantinos A., Valente, Luis, Weigelt, Patrick and Whittaker, Robert J."	"Biological Reviews"	"10.1111/brv.12256"
"SDIV"	2017	"Mechanistic simulation models in macroecology and biogeography: state-of-art and prospects"	"Cabral, Juliano Sarmento, Valente, Luis and Hartig, Florian"	"Ecography"	"10.1111/ecog.02480"
"SDIV"	2017	"Effects of time and isolation on plant diversity: testing island biogeography theory with an eco-evolutionary model"	"Cabral, Juliano S., Whittaker, Robert J., Wiegand, Kerstin and Kreft, Holger"	"bioRxiv"	"10.1101/100289"
"SDIV"	2017	"Interactions between ecological, evolutionary, and environmental processes unveil complex dynamics of island biodiversity"	"Cabral, Juliano S., Wiegand, Kerstin and Kreft, Holger"	"bioRxiv"	"10.1101/099978"
"SDIV"	2017	"Diversity, biogeography and the global flows of alien amphibians and reptiles"	"Capinha, César, Seebens, Hanno, Cassey, Phillip, García-Díaz, Pablo, Lenzner, Bernd, Mang, Thomas, Moser, Dietmar, Pyšek, Petr, Rödder, Dennis, Scalera, Riccardo, Winter, Marten, Dullinger, Stefan and Essl, Franz"	"Diversity and Distributions"	"10.1111/ddi.12617"
"SDIV"	2017	"Global hotspots and correlates of alien species richness across taxonomic groups"	"Dawson, Wayne, Moser, Dietmar, van Kleunen, Mark, Kreft, Holger, Pergl, Jan, Pyšek, Petr, Weigelt, Patrick, Winter, Marten, Lenzner, Bernd, Blackburn, Tim M., Dyer, Ellie E., Cassey, Phillip, Scrivens, Sally L., Economo, Evan P., Guénard, Benoit, Capinha, César, Seebens, Hanno, García-Díaz, Pablo, Nentwig, Wolfgang, García-Berthou, Emili, Casal, Christine, Mandrak, Nicholas E., Fuller, Pam, Meyer, Carsten and Essl, Franz"	"Nature Ecology & Evolution"	"10.1038/s41559-017-0186"
"SDIV"	2017	"Operationalizing Network Theory for Ecosystem Service Assessments"	"Dee, L. E., Allesina, S., Bonn, A., Eklof, A., Gaines, S. D., Hines, J., Jacob, U., McDonald-Madden, E., Possingham, H., Schroter, M. and Thompson, R. M."	"Trends Ecol Evol"	"10.1016/j.tree.2016.10.011"
"SDIV"	2017	"Do Social and Ecological Syndromes Predict Outcomes for Ecosystem Services? &#x2013; a Reply to Bodin <em>et al</em>"	"Dee, Laura E., Thompson, Ross, Massol, François, Guerrero, Angela and Bohan, David A."	"Trends in Ecology & Evolution"	"10.1016/j.tree.2017.06.001"
"SDIV"	2017	"A review of the ecosystem functions in oil palm plantations, using forests as a reference system"	"Dislich, Claudia, Keyel, Alexander C., Salecker, Jan, Kisel, Yael, Meyer, Katrin M., Auliya, Mark, Barnes, Andrew D., Corre, Marife D., Darras, Kevin, Faust, Heiko, Hess, Bastian, Klasen, Stephan, Knohl, Alexander, Kreft, Holger, Meijide, Ana, Nurdiansyah, Fuad, Otten, Fenna, Pe'er, Guy, Steinebach, Stefanie, Tarigan, Suria, Tölle, Merja H., Tscharntke, Teja and Wiegand, Kerstin"	"Biological Reviews"	"10.1111/brv.12295"
"SDIV"	2017	"Unity in defence: honeybee workers exhibit conserved molecular responses to diverse pathogens"	"Doublet, Vincent, Poeschl, Yvonne, Gogol-Döring, Andreas, Alaux, Cédric, Annoscia, Desiderato, Aurori, Christian, Barribeau, Seth M., Bedoya-Reina, Oscar C., Brown, Mark J. F., Bull, James C., Flenniken, Michelle L., Galbraith, David A., Genersch, Elke, Gisder, Sebastian, Grosse, Ivo, Holt, Holly L., Hultmark, Dan, Lattorff, H. Michael G., Le Conte, Yves, Manfredini, Fabio, McMahon, Dino P., Moritz, Robin F. A., Nazzi, Francesco, Niño, Elina L., Nowick, Katja, van Rij, Ronald P., Paxton, Robert J. and Grozinger, Christina M."	"BMC Genomics"	"10.1186/s12864-017-3597-6"
"SDIV"	2017	"Unifying concepts of biological function from molecules to ecosystems"	"Farnsworth, Keith D., Albantakis, Larissa and Caruso, Tancredi"	"Oikos"	"10.1111/oik.04171"
"SDIV"	2017	"The global distribution of plant species richness in a human-dominated world"	"Gerstner, Katharina"	"Frontiers of Biogeography"	"10.21425/F59131792"
"SDIV"	2017	"Assessing land-use effects on European plant diversity using a biome-specific countryside species–area model"	"Gerstner, Katharina, Levers, Christian, Kuemmerle, Tobias, Václavík, Tomáš, Pereira, Henrique M. and Seppelt, Ralf"	"Diversity and Distributions"	"10.1111/ddi.12608"
"SDIV"	2017	"Will your paper be used in a meta-analysis? Make the reach of your research broader and longer lasting"	"Gerstner, K., Moreno-Mateos, D., Gurevitch, J., Beckmann, M., Kambach, S., Jones, H. P. and Seppelt, R."	"Methods in Ecology and Evolution"	"10.1111/2041-210x.12758"
"SDIV"	2017	"Which Latitudinal Gradients for Genetic Diversity?"	"Gratton, Paolo, Marta, Silvio, Bocksberger, Gaëlle, Winter, Marten, Keil, Petr, Trucchi, Emiliano and Kühl, Hjalmar"	"Trends in Ecology & Evolution"	"10.1016/j.tree.2017.07.007"
"SDIV"	2017	"A world of sequences: can we use georeferenced nucleotide databases for a robust automated phylogeography?"	"Gratton, Paolo, Marta, Silvio, Bocksberger, Gaëlle, Winter, Marten, Trucchi, Emiliano and Kühl, Hjalmar"	"Journal of Biogeography"	"10.1111/jbi.12786"
"SDIV"	2017	"Best Practices for Virtual Participation in Meetings: Experiences from Synthesis Centers"	"Hampton, Stephanie E., Halpern, Benjamin S., Winter, Marten, Balch, Jennifer K., Parker, John N., Baron, Jill S., Palmer, Margaret, Schildhauer, Mark P., Bishop, Pamela, Meagher, Thomas R. and Specht, Alison"	"The Bulletin of the Ecological Society of America"	"10.1002/bes2.1290"
"SDIV"	2017	"Biodiversity change is uncoupled from species richness trends: consequences for conservation and monitoring"	"Hillebrand, Helmut, Blasius, Bernd, Borer, Elizabeth T., Chase, Jonathan M., Downing, John, Eriksson, Britas Klemens, Filstrup, Christopher T., Harpole, W. Stanley, Hodapp, Dorothee, Larsen, Stefano, Lewandowska, Aleksandra M., Seabloom, Eric W., Van de Waal, Dedmer B. and Ryabov, Alexey B."	"Journal of Applied Ecology"	"10.1111/1365-2664.12959"
"SDIV"	2017	"A general scaling law reveals why the largest animals are not the fastest"	"Hirt, Myriam R., Jetz, Walter, Rall, Björn C. and Brose, Ulrich"	"Nature Ecology & Evolution"	"10.1038/s41559-017-0241-4"
"SDIV"	2017	"It’s not (all) about the money — supporting IPBES through challenging times"	"Hof, Christian, Winter, Marten, Hotes, Stefan and Opgenoorth, Lars"	"Frontiers of Biogeography"	"10.21425/F59134700"
"SDIV"	2017	"The database of the PREDICTS (Projecting Responses of Ecological Diversity In Changing Terrestrial Systems) project"	"Hudson, Lawrence N., Newbold, Tim, Contu, Sara, Hill, Samantha L. L., Lysenko, Igor, De Palma, Adriana, Phillips, Helen R. P., Alhusseini, Tamera I., Bedford, Felicity E., Bennett, Dominic J., Booth, Hollie, Burton, Victoria J., Chng, Charlotte W. T., Choimes, Argyrios, Correia, David L. P., Day, Julie, Echeverría-Londoño, Susy, Emerson, Susan R., Gao, Di, Garon, Morgan, Harrison, Michelle L. K., Ingram, Daniel J., Jung, Martin, Kemp, Victoria, Kirkpatrick, Lucinda, Martin, Callum D., Pan, Yuan, Pask-Hale, Gwilym D., Pynegar, Edwin L., Robinson, Alexandra N., Sanchez-Ortiz, Katia, Senior, Rebecca A., Simmons, Benno I., White, Hannah J., Zhang, Hanbin, Aben, Job, Abrahamczyk, Stefan, Adum, Gilbert B., Aguilar-Barquero, Virginia, Aizen, Marcelo A., Albertos, Belén, Alcala, E. L., del Mar Alguacil, Maria, Alignier, Audrey, Ancrenaz, Marc, Andersen, Alan N., Arbeláez-Cortés, Enrique, Armbrecht, Inge, Arroyo-Rodríguez, Víctor, Aumann, Tom, Axmacher, Jan C., Azhar, Badrul, Azpiroz, Adrián B., Baeten, Lander, Bakayoko, Adama, Báldi, András, Banks, John E., Baral, Sharad K., Barlow, Jos, Barratt, Barbara I. P., Barrico, Lurdes, Bartolommei, Paola, Barton, Diane M., Basset, Yves, Batáry, Péter, Bates, Adam J., Baur, Bruno, Bayne, Erin M., Beja, Pedro, Benedick, Suzan, Berg, Åke, Bernard, Henry, Berry, Nicholas J., Bhatt, Dinesh, Bicknell, Jake E., Bihn, Jochen H., Blake, Robin J., Bobo, Kadiri S., Bóçon, Roberto, Boekhout, Teun, Böhning-Gaese, Katrin, Bonham, Kevin J., Borges, Paulo A. V., Borges, Sérgio H., Boutin, Céline, Bouyer, Jérémy, Bragagnolo, Cibele, Brandt, Jodi S., Brearley, Francis Q., Brito, Isabel, Bros, Vicenç, Brunet, Jörg, Buczkowski, Grzegorz, Buddle, Christopher M., Bugter, Rob, Buscardo, Erika, Buse, Jörn, Cabra-García, Jimmy, Cáceres, Nilton C., Cagle, Nicolette L., Calviño-Cancela, María, Cameron, Sydney A., Cancello, Eliana M., Caparrós, Rut, Cardoso, Pedro, Carpenter, Dan, Carrijo, Tiago F., Carvalho, Anelena L., Cassano, Camila R., Castro, Helena, Castro-Luna, Alejandro A., Rolando, Cerda B., Cerezo, Alexis, Chapman, Kim Alan, Chauvat, Matthieu, Christensen, Morten, Clarke, Francis M., Cleary, Daniel F.R., Colombo, Giorgio, Connop, Stuart P., Craig, Michael D., Cruz-López, Leopoldo, Cunningham, Saul A., D'Aniello, Biagio, D'Cruze, Neil, da Silva, Pedro Giovâni, Dallimer, Martin, Danquah, Emmanuel, Darvill, Ben, Dauber, Jens, Davis, Adrian L. V., Dawson, Jeff, de Sassi, Claudio, de Thoisy, Benoit, Deheuvels, Olivier, Dejean, Alain, Devineau, Jean-Louis, Diekötter, Tim, Dolia, Jignasu V., Domínguez, Erwin, Dominguez-Haydar, Yamileth, Dorn, Silvia, Draper, Isabel, Dreber, Niels, Dumont, Bertrand, Dures, Simon G., Dynesius, Mats, Edenius, Lars, Eggleton, Paul, Eigenbrod, Felix, Elek, Zoltán, Entling, Martin H., Esler, Karen J., de Lima, Ricardo F., Faruk, Aisyah, Farwig, Nina, Fayle, Tom M., Felicioli, Antonio, Felton, Annika M., Fensham, Roderick J., Fernandez, Ignacio C., Ferreira, Catarina C., Ficetola, Gentile F., Fiera, Cristina, Filgueiras, Bruno K. C., Fırıncıoğlu, Hüseyin K., Flaspohler, David, Floren, Andreas, Fonte, Steven J., Fournier, Anne, Fowler, Robert E., Franzén, Markus, Fraser, Lauchlan H., Fredriksson, Gabriella M., Freire Jr, Geraldo B., Frizzo, Tiago L. M., Fukuda, Daisuke, Furlani, Dario, Gaigher, René, Ganzhorn, Jörg U., García, Karla P., Garcia-R, Juan C., Garden, Jenni G., Garilleti, Ricardo, Ge, Bao-Ming, Gendreau-Berthiaume, Benoit, Gerard, Philippa J., Gheler-Costa, Carla, Gilbert, Benjamin, Giordani, Paolo, Giordano, Simonetta, Golodets, Carly, Gomes, Laurens G. L., Gould, Rachelle K., Goulson, Dave, Gove, Aaron D., Granjon, Laurent, Grass, Ingo, Gray, Claudia L., Grogan, James, Gu, Weibin, Guardiola, Moisès, Gunawardene, Nihara R., Gutierrez, Alvaro G., Gutiérrez-Lamus, Doris L., Haarmeyer, Daniela H., Hanley, Mick E., Hanson, Thor, Hashim, Nor R., Hassan, Shombe N., Hatfield, Richard G., Hawes, Joseph E., Hayward, Matt W., Hébert, Christian, Helden, Alvin J., Henden, John-André, Henschel, Philipp, Hernández, Lionel, Herrera, James P., Herrmann, Farina, Herzog, Felix, Higuera-Diaz, Diego, Hilje, Branko, Höfer, Hubert, Hoffmann, Anke, Horgan, Finbarr G., Hornung, Elisabeth, Horváth, Roland, Hylander, Kristoffer, Isaacs-Cubides, Paola, Ishida, Hiroaki, Ishitani, Masahiro, Jacobs, Carmen T., Jaramillo, Víctor J., Jauker, Birgit, Hernández, F. Jiménez, Johnson, McKenzie F., Jolli, Virat, Jonsell, Mats, Juliani, S. Nur, Jung, Thomas S., Kapoor, Vena, Kappes, Heike, Kati, Vassiliki, Katovai, Eric, Kellner, Klaus, Kessler, Michael, Kirby, Kathryn R., Kittle, Andrew M., Knight, Mairi E., Knop, Eva, Kohler, Florian, Koivula, Matti, Kolb, Annette, Kone, Mouhamadou, Kőrösi, Ádám, Krauss, Jochen, Kumar, Ajith, Kumar, Raman, Kurz, David J., Kutt, Alex S., Lachat, Thibault, Lantschner, Victoria, Lara, Francisco, Lasky, Jesse R., Latta, Steven C., Laurance, William F., Lavelle, Patrick, Le Féon, Violette, LeBuhn, Gretchen, Légaré, Jean-Philippe, Lehouck, Valérie, Lencinas, María V., Lentini, Pia E., Letcher, Susan G., Li, Qi, Litchwark, Simon A., Littlewood, Nick A., Liu, Yunhui, Lo-Man-Hung, Nancy, López-Quintero, Carlos A., Louhaichi, Mounir, Lövei, Gabor L., Lucas-Borja, Manuel Esteban, Luja, Victor H., Luskin, Matthew S., MacSwiney G, M Cristina, Maeto, Kaoru, Magura, Tibor, Mallari, Neil Aldrin, Malone, Louise A., Malonza, Patrick K., Malumbres-Olarte, Jagoba, Mandujano, Salvador, Måren, Inger E., Marin-Spiotta, Erika, Marsh, Charles J., Marshall, E. J. P., Martínez, Eliana, Martínez Pastur, Guillermo, Moreno Mateos, David, Mayfield, Margaret M., Mazimpaka, Vicente, McCarthy, Jennifer L., McCarthy, Kyle P., McFrederick, Quinn S., McNamara, Sean, Medina, Nagore G., Medina, Rafael, Mena, Jose L., Mico, Estefania, Mikusinski, Grzegorz, Milder, Jeffrey C., Miller, James R., Miranda-Esquivel, Daniel R., Moir, Melinda L., Morales, Carolina L., Muchane, Mary N., Muchane, Muchai, Mudri-Stojnic, Sonja, Munira, A. Nur, Muoñz-Alonso, Antonio, Munyekenye, B. F., Naidoo, Robin, Naithani, A., Nakagawa, Michiko, Nakamura, Akihiro, Nakashima, Yoshihiro, Naoe, Shoji, Nates-Parra, Guiomar, Navarrete Gutierrez, Dario A., Navarro-Iriarte, Luis, Ndang'ang'a, Paul K., Neuschulz, Eike L., Ngai, Jacqueline T., Nicolas, Violaine, Nilsson, Sven G., Noreika, Norbertas, Norfolk, Olivia, Noriega, Jorge Ari, Norton, David A., Nöske, Nicole M., Nowakowski, A. Justin, Numa, Catherine, O'Dea, Niall, O'Farrell, Patrick J., Oduro, William, Oertli, Sabine, Ofori-Boateng, Caleb, Oke, Christopher Omamoke, Oostra, Vicencio, Osgathorpe, Lynne M., Otavo, Samuel Eduardo, Page, Navendu V., Paritsis, Juan, Parra-H, Alejandro, Parry, Luke, Pe'er, Guy, Pearman, Peter B., Pelegrin, Nicolás, Pélissier, Raphaël, Peres, Carlos A., Peri, Pablo L., Persson, Anna S., Petanidou, Theodora, Peters, Marcell K., Pethiyagoda, Rohan S., Phalan, Ben, Philips, T. Keith, Pillsbury, Finn C., Pincheira-Ulbrich, Jimmy, Pineda, Eduardo, Pino, Joan, Pizarro-Araya, Jaime, Plumptre, A. J., Poggio, Santiago L., Politi, Natalia, Pons, Pere, Poveda, Katja, Power, Eileen F., Presley, Steven J., Proença, Vânia, Quaranta, Marino, Quintero, Carolina, Rader, Romina, Ramesh, B. R., Ramirez-Pinilla, Martha P., Ranganathan, Jai, Rasmussen, Claus, Redpath-Downing, Nicola A., Reid, J. Leighton, Reis, Yana T., Rey Benayas, José M., Rey-Velasco, Juan Carlos, Reynolds, Chevonne, Ribeiro, Danilo Bandini, Richards, Miriam H., Richardson, Barbara A., Richardson, Michael J., Ríos, Rodrigo Macip, Robinson, Richard, Robles, Carolina A., Römbke, Jörg, Romero-Duque, Luz Piedad, Rös, Matthias, Rosselli, Loreta, Rossiter, Stephen J., Roth, Dana S., Roulston, T'ai H., Rousseau, Laurent, Rubio, André V., Ruel, Jean-Claude, Sadler, Jonathan P., Sáfián, Szabolcs, Saldaña-Vázquez, Romeo A., Sam, Katerina, Samnegård, Ulrika, Santana, Joana, Santos, Xavier, Savage, Jade, Schellhorn, Nancy A., Schilthuizen, Menno, Schmiedel, Ute, Schmitt, Christine B., Schon, Nicole L., Schüepp, Christof, Schumann, Katharina, Schweiger, Oliver, Scott, Dawn M., Scott, Kenneth A., Sedlock, Jodi L., Seefeldt, Steven S., Shahabuddin, Ghazala, Shannon, Graeme, Sheil, Douglas, Sheldon, Frederick H., Shochat, Eyal, Siebert, Stefan J., Silva, Fernando A. B., Simonetti, Javier A., Slade, Eleanor M., Smith, Jo, Smith-Pardo, Allan H., Sodhi, Navjot S., Somarriba, Eduardo J., Sosa, Ramón A., Soto Quiroga, Grimaldo, St-Laurent, Martin-Hugues, Starzomski, Brian M., Stefanescu, Constanti, Steffan-Dewenter, Ingolf, Stouffer, Philip C., Stout, Jane C., Strauch, Ayron M., Struebig, Matthew J., Su, Zhimin, Suarez-Rubio, Marcela, Sugiura, Shinji, Summerville, Keith S., Sung, Yik-Hei, Sutrisno, Hari, Svenning, Jens-Christian, Teder, Tiit, Threlfall, Caragh G., Tiitsaar, Anu, Todd, Jacqui H., Tonietto, Rebecca K., Torre, Ignasi, Tóthmérész, Béla, Tscharntke, Teja, Turner, Edgar C., Tylianakis, Jason M., Uehara-Prado, Marcio, Urbina-Cardona, Nicolas, Vallan, Denis, Vanbergen, Adam J., Vasconcelos, Heraldo L., Vassilev, Kiril, Verboven, Hans A. F., Verdasca, Maria João, Verdú, José R., Vergara, Carlos H., Vergara, Pablo M., Verhulst, Jort, Virgilio, Massimiliano, Vu, Lien Van, Waite, Edward M., Walker, Tony R., Wang, Hua-Feng, Wang, Yanping, Watling, James I., Weller, Britta, Wells, Konstans, Westphal, Catrin, Wiafe, Edward D., Williams, Christopher D., Willig, Michael R., Woinarski, John C. Z., Wolf, Jan H. D., Wolters, Volkmar, Woodcock, Ben A., Wu, Jihua, Wunderle Jr, Joseph M., Yamaura, Yuichi, Yoshikura, Satoko, Yu, Douglas W., Zaitsev, Andrey S., Zeidler, Juliane, Zou, Fasheng, Collen, Ben, Ewers, Rob M., Mace, Georgina M., Purves, Drew W., Scharlemann, Jörn P. W. and Purvis, Andy"	"Ecology and Evolution"	"10.1002/ece3.2579"
"SDIV"	2017	"Where less may be more: how the rare biosphere pulls ecosystems strings"	"Jousset, Alexandre, Bienhold, Christina, Chatzinotas, Antonis, Gallien, Laure, Gobet, Angelique, Kurm, Viola, Kusel, Kirsten, Rillig, Matthias C., Rivett, Damian W., Salles, Joana F., van der Heijden, Marcel G. A., Youssef, Noha H., Zhang, Xiaowei, Wei, Zhong and Hol, W. H. Gera"	"ISME J"	"10.1038/ismej.2016.174"
